	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CSNK1G2	7450.563956421841	-0.07839797991069956	0.0337973531573753	-2.3196485105103997	0.020359899337200713	0.08186819071646033
BTBD2	2183.6094310696963	-0.13282328477254526	0.034853990010069225	-3.8108487646370754	0.00013849047682185791	0.0031522756101768365
IZUMO4	105.76987078161717	-0.1945038105021542	0.05342588631199254	-3.6406286152429033	0.0002719732055708883	0.004867994174974587
AP3D1	3325.0480608317457	-0.06956299179020245	0.02386306795388422	-2.915090043100665	0.0035558593381682675	0.02621279821470939
DOT1L	1681.0766407796077	-0.22770883103788814	0.05330146169380993	-4.272093556194777	1.936462949206179e-05	0.0008405925900445228
SF3A2	3166.262956728099	-0.2285949544186097	0.058841142565717215	-3.8849509790416037	0.00010235053795138683	0.0026070731239371406
OAZ1	81362.54769169084	-0.2104831070768716	0.057215563412457884	-3.678773650440745	0.00023435814379879326	0.004400090131772179
SPPL2B	2011.5725193814294	-0.12850425849456273	0.041138179358975124	-3.1237225491489067	0.0017857876012274641	0.016708795115493606
TMPRSS9	126.81599293357546	-0.5350259867420161	0.10994356630077189	-4.8663692178071525	1.1366708021901678e-06	0.00011123069157333867
TIMM13	563.8632029722255	-0.09140621678100146	0.04041484375955974	-2.2616991253215026	0.02371599881861662	0.09049125330851555
LMNB2	637.76112331583	-0.10787503789448073	0.047281052172232774	-2.2815701626418883	0.022514729966419737	0.08724183826812788
DIRAS1	82.4969267844612	-0.35921255247994	0.09448336319317689	-3.8018603523406385	0.00014361367067699778	0.003234965674296864
THOP1	543.8444655786851	-0.14015350552517486	0.049991978277076236	-2.8035198916991466	0.005054811405353747	0.03324896196298387
ZNF57	34.416933491832786	0.152817608174148	0.05016811027625123	3.0461105138833457	0.002318226102543075	0.019782803663481417
AC006277.2	1.8948575481917178	0.2855089234873702	0.11174304834035093	2.5550486381735094	0.010617296092231778	0.05343997461116666
AC006277.3	9.652237189174079	0.21733868197887385	0.09498105807595265	2.2882318472918732	0.02212402299995114	0.08625834844019865
AES	10081.90545042605	-0.26575911874118124	0.05778667428898692	-4.598968914738706	4.245871239110709e-06	0.0002918707302151049
GNA15	2748.807607869081	-0.3267218133073417	0.07312440524314265	-4.468026949702685	7.894436214156511e-06	0.00045751323661508494
AC005264.2	30.219750040412148	0.20140555064336735	0.07219549799838232	2.7897245150643637	0.005275290669359421	0.03425567454780933
DOHH	321.4176695923261	-0.1828455228467792	0.0658183601531215	-2.77803218465794	0.005468920093620998	0.035074242566583015
FZR1	2653.146287887943	-0.11162342436093224	0.041492981794166064	-2.69017601373316	0.00714143413246397	0.041427605145977216
MFSD12	1511.9162317036737	-0.20052786805892928	0.045372892506371346	-4.419552225610716	9.89056181898943e-06	0.0005418255765470236
HMG20B	1589.2315185503035	-0.08853782984552899	0.030205344547583102	-2.931197480831696	0.003376580581296582	0.025367656333728866
TBXA2R	133.65966552005818	0.22595661028447903	0.07532857258497891	2.9996135932295163	0.002703223041566859	0.021864788808770966
CACTIN	422.15684931541404	-0.07410443925072376	0.031604083934364244	-2.3447741565496654	0.019038607877554903	0.07830918868085761
PIP5K1C	1725.3217609144747	-0.12367909616413279	0.03302511590158256	-3.7450011237721683	0.00018039296828031615	0.0037224816733538524
TJP3	94.08562175552035	0.20763367468467428	0.08630816472951162	2.4057245955280684	0.01614042727899667	0.070660979490393
APBA3	753.2343202428826	-0.1118596953871475	0.03491386011767275	-3.2038764837270515	0.0013559063340696672	0.013888878394929834
MRPL54	489.1783612950742	-0.10251401535738279	0.04528018370396215	-2.26399292077988	0.023574550187720242	0.09012000237467119
MATK	2336.690574093536	-0.27732277893117563	0.11089763754813639	-2.500709528738162	0.012394479035461654	0.05915310332394921
ATCAY	6.4627561826574595	-0.43818649890759015	0.1527272977618046	-2.8690777963674265	0.004116705295422226	0.02892718432571998
DAPK3	1583.1608817988426	-0.1041680051085531	0.03614614835594654	-2.8818562930347746	0.003953399935013571	0.02822826861492794
MIR637	7.01512771225827	-0.18153945467006824	0.07616916660906042	-2.38337194368717	0.01715485177317868	0.07333964735052446
EEF2	65451.97442449212	-0.2325994229699388	0.040769597897005995	-5.705217489697642	1.161946276905353e-08	2.7199795346734427e-06
PIAS4	982.3400227673096	-0.07554745610166494	0.03127674049539894	-2.415451703248252	0.015715706535941894	0.06937399241240241
ZBTB7A	2207.8952549733485	-0.10173880235233974	0.032698342614808334	-3.1114360611740772	0.0018617978760985835	0.017143905857156142
MAP2K2	7821.898361944337	-0.1441957962816534	0.041922016145041444	-3.43961978791206	0.0005825319288088664	0.007989152707736532
SIRT6	793.189660371672	-0.10492162614012884	0.03921097297528307	-2.675823071421027	0.0074545986971918735	0.04248918676526105
ANKRD24	42.3574668775193	-0.19907071600206672	0.08324046666573749	-2.3915136949130775	0.01677905797087535	0.07244729966918458
CCDC94	579.3708886251112	-0.14538474303428103	0.041808896349048344	-3.4773638084228047	0.0005063702265045533	0.007296681893934351
SHD	10.846159071792659	-0.6300433611920594	0.13532757769012865	-4.655690820349452	3.228961858529267e-06	0.00024321111134417448
STAP2	30.445062020390147	-0.1880168611551491	0.0798249568309658	-2.355364395038587	0.01850454961413208	0.07696571402775602
MPND	419.6825864372249	-0.15688322132355498	0.041390541342586386	-3.790315763812906	0.00015045589535593105	0.0033232520013076463
SH3GL1	2718.894804962757	-0.1147226633649495	0.03454060663515411	-3.321385306770761	0.0008957178796433045	0.010624468858541073
UBXN6	25082.16581957048	-0.3466224347765718	0.08924484381711248	-3.8839491442989984	0.00010277341298865483	0.0026133341660597564
PLIN4	4016.5291265998617	0.36520874037988393	0.0868582645227066	4.204651594027769	2.6148463379039865e-05	0.0010510889900695874
PLIN5	3883.995251714726	0.3705277437225908	0.0976259351511984	3.795382273662578	0.00014741613527472175	0.0032742837785623546
MYDGF	1429.059193812367	-0.11156651736576058	0.042234551193851756	-2.6415935344898784	0.008251701904246298	0.045387211787074146
DPP9	2270.7841209677645	-0.15563210035064345	0.03134971077387931	-4.964387119013445	6.891835590855132e-07	7.379208896988699e-05
TICAM1	1138.3664810070532	-0.2937920456612529	0.05492607270988113	-5.348863138514545	8.850843889897462e-08	1.5425664201392826e-05
UHRF1	212.26644061835813	0.15069916813237474	0.05468195502676286	2.7559213648930148	0.005852706568208586	0.036697761220881406
KDM4B	6384.964021837627	0.15644261130408949	0.05887126850057462	2.6573677668005833	0.007875347893155218	0.04396532187160793
RPL36	6893.531193244184	-0.19645536312432615	0.060698808409501114	-3.236560457644424	0.0012097959658151354	0.01289566887311071
LONP1	1308.0010046864686	-0.16299509104560098	0.05547777818560718	-2.9380248520458494	0.003303105444617344	0.02499330684146332
DUS3L	639.4094907614207	-0.13700892813453364	0.042098921174254324	-3.254452235662554	0.0011361126323501498	0.0124242447955235
NDUFA11	1903.9789147718625	-0.13539772004350467	0.03831765207041344	-3.5335599319784663	0.000410003121705391	0.006311827554454946
CTC-232P5.1	3.6865383872316455	0.3842927334491813	0.11875591090855775	3.235988259524087	0.0012122236995680095	0.012914380973648278
RFX2	2267.9553156975335	0.2712878612145526	0.09221598633820158	2.941874527260447	0.0032623208126853222	0.024799246750871518
CTC-232P5.3	3.3731498159641653	0.44358485610010195	0.16369267909338497	2.7098637431857373	0.0067310853822758095	0.039840883904957734
CLPP	1182.3471613284491	-0.1305037978075934	0.03684223291333392	-3.5422336673942896	0.0003967538486523973	0.006187649669675566
ALKBH7	1163.033080852192	-0.16649697104405123	0.04543588003473219	-3.6644381250407667	0.00024788215408420714	0.00455503945124903
GTF2F1	2357.212277540196	-0.15964356836840374	0.03578960993032151	-4.460612135175893	8.17258830230079e-06	0.0004679541748058416
KHSRP	2253.4871814975418	-0.09546760261103765	0.03104547488851608	-3.0750891379133556	0.00210439649405383	0.018596104769993817
DENND1C	6552.568220412043	-0.15372795176962525	0.045315216828785344	-3.3924134656677505	0.0006927981126387984	0.008898300449422587
TUBB4A	66.04618342396773	-0.37868179210876685	0.08791444874145271	-4.3073897127243645	1.6519241445493087e-05	0.0007581137514019239
TNFSF9	222.9875259647407	-0.5259709250865682	0.17743368700691176	-2.9643239339668317	0.0030334877624865596	0.023616102805637945
CD70	82.26909171484982	-0.3110197867609939	0.12128998382293373	-2.5642660420751553	0.01033942587621275	0.052437228472033096
TNFSF14	3998.951824686322	0.2189627707433083	0.09498144004278229	2.3053216569961603	0.02114856550337114	0.08374185792600917
C3	289.6356601505316	0.20947225913399978	0.08636124266993277	2.4255354908982674	0.015285821060932356	0.06799171935020154
CTD-3128G10.7	21.25464510058424	0.47958679100736246	0.2034596100073837	2.357159688795029	0.018415325816489456	0.0767369519232668
TRIP10	243.10479254389088	-0.17609896523980614	0.07830982899659299	-2.2487466451684837	0.0245286196711759	0.09259332696255351
CTD-3128G10.6	13.908223454681972	-0.23870190053216522	0.08849780356789971	-2.697263558061323	0.006991191309999296	0.040924561797476236
SH2D3A	499.26403333200597	-0.26565564491770927	0.08096533693615444	-3.281103432289711	0.001034018178977177	0.01171216890865183
ADGRE4P	128.34192152689025	-0.36189259283708997	0.1143731769848518	-3.1641386763700807	0.001555426629669386	0.015208403618597842
C19orf45	6.725355472808521	-0.3564096089139549	0.10953184791781934	-3.2539358706096646	0.0011381797046708807	0.012425662145806178
MCOLN1	4794.75856972927	-0.2034033499743407	0.06951046349980547	-2.9262263511580517	0.0034310120305371117	0.025648802208245027
PNPLA6	8208.721686210263	-0.11718908058539973	0.04935414275396674	-2.374452762143881	0.01757498487311146	0.0744074041528177
XAB2	2777.0194896730654	-0.13047959447845559	0.0362506764518619	-3.599369922150899	0.00031898914715557656	0.005333686181116038
TRAPPC5	3856.6095139345475	-0.15704586663303804	0.06925926410489706	-2.267507006646551	0.02335927136684251	0.08948328612643967
MAP2K7	2004.5457995447227	-0.13282384427726532	0.0315269895296615	-4.2130202172427795	2.5197849923815568e-05	0.0010162990922820006
SNAPC2	643.0604404509843	-0.1844101886453375	0.03983115370478362	-4.629797821376947	3.660229355323435e-06	0.00026483423126381103
ELAVL1	1112.621764486124	-0.07629184887450674	0.03089997544624273	-2.468993834873206	0.013549355280664411	0.0628922931641571
NDUFA7	537.1585557913885	-0.13240688700525136	0.04205224757662358	-3.148628067120365	0.0016403882840833122	0.015717315834292634
RPS28	10131.73595102406	-0.23983248671143403	0.06173626672641786	-3.88479089243027	0.0001024180001781228	0.0026070731239371406
ANGPTL4	136.41770805218343	-0.5242015395355439	0.14563448603546694	-3.599432756660967	0.0003189120841475608	0.005333686181116038
RAB11B	4860.074956357806	-0.1182801365332583	0.03291844071820588	-3.593126951114737	0.00032673330004269	0.005410132458473862
MARCH2	5933.510754315847	-0.23289014620571757	0.0658914860916997	-3.534449744867032	0.00040862513278742377	0.00630687931193621
HNRNPM	4852.801868518687	-0.11715277432096817	0.028975208107282064	-4.0432073477161765	5.2724954575900074e-05	0.001656426045592675
PRAM1	5660.233926489135	-0.1488646897061647	0.052863495053807205	-2.8160205743990727	0.004862255275268072	0.032347748455719076
ZNF414	506.8865210114033	-0.13245364304392665	0.0444417457524708	-2.9803879393410804	0.0028788354677963877	0.022783544734694846
CTD-2529P6.3	4.268709920537554	0.23596710375474544	0.09711893505962216	2.4296714498556145	0.015112515320014133	0.06747223790126729
MUC16	10.663395276588275	0.3170031838948482	0.11167731568721047	2.8385637848130347	0.004531706112205349	0.030888822963496182
ZNF559	181.649753530196	0.1353268752214859	0.04710357667122654	2.872963897540948	0.0040664058265447705	0.028665588384966408
PIN1	1444.2433048683024	-0.12372781804693907	0.03490859703020581	-3.5443365982276376	0.0003936023966620868	0.006159552456518192
COL5A3	128.46275791326417	-0.3155114760285813	0.10382315095192841	-3.038931809868375	0.0023741858710532603	0.02003833016724592
C19orf66	1180.9539473248144	-0.1563308038358799	0.04836804586994668	-3.2321091543831737	0.0012288010748470577	0.01302267344168806
CTD-2240E14.4	6.34027137776325	-0.320432221262399	0.1089849166785953	-2.940152004771244	0.0032805126889720176	0.024897902566619473
ANGPTL6	40.290707859448545	-0.23011227997061387	0.08088033844108894	-2.8450954138652804	0.0044398121660574	0.030420353924766524
PPAN	671.1714820844537	-0.1460835003256934	0.049472242171496934	-2.952837670451458	0.0031486749139867124	0.024267563241207466
EIF3G	5827.272440406121	-0.23473995499278605	0.04545877413697667	-5.163798616422565	2.419880389361943e-07	3.416864379396727e-05
S1PR2	104.08250037281348	-0.4018044078551535	0.08937618512714601	-4.4956540412141	6.93564257321482e-06	0.0004193252528707618
MRPL4	456.21971692422903	-0.09608802749713119	0.04019832013159539	-2.3903493275980745	0.016832354185542058	0.07256614367570545
CDC37	6535.180970621977	-0.15351222196474654	0.03517933064875405	-4.363705026041576	1.278779790265036e-05	0.0006455269567052488
PDE4A	1476.6164626479926	-0.3012032065466964	0.09448094081774927	-3.1879784847581885	0.0014327119655650645	0.014406123956659429
ILF3	5227.673421238931	-0.14194643060389936	0.05151020509978328	-2.7556953098697052	0.0058567526433114196	0.03671348985674633
QTRT1	389.0417825551511	-0.1776156408853281	0.05985602397985428	-2.967381210370875	0.003003483163234767	0.023466677843114046
TMED1	884.941974834857	-0.09453149092495138	0.032845771394057595	-2.878041431599742	0.004001525809690486	0.028376724608844592
YIPF2	480.22050790491375	-0.16019194475038312	0.04580924632047373	-3.496934737360825	0.00047063695439248044	0.00696245263942333
TIMM29	271.4429059744857	-0.0724473013399545	0.026412798756199257	-2.742886204853647	0.006090178658580784	0.037536188908346244
SMARCA4	1942.6258571521018	-0.15225348015646947	0.05187178164455015	-2.9351889472349715	0.003333446370278089	0.025131891058771685
DOCK6	110.76004954643672	0.151341500406298	0.06003150474994449	2.5210345973617785	0.011701034678775058	0.05696598621543411
CTC-510F12.2	20.171748006791066	-0.4210929496304169	0.10857608255389699	-3.8783214472799483	0.00010517968146020077	0.0026468798145089594
TSPAN16	44.44314448072645	0.24998553044173988	0.10282223256547683	2.4312400558172085	0.015047241296914904	0.06728145701244141
RAB3D	5124.137828582514	0.26461795982941083	0.09629286651333993	2.748053614052002	0.005995020519565757	0.03720776764328641
TMEM205	647.2825853787292	-0.11960408664111517	0.04153732708192724	-2.8794362816175174	0.003983867919669754	0.028324341256053293
CTD-2342J14.6	6.0862282892908315	-0.2073521042932721	0.077190406613762	-2.686241897011902	0.0072260752894250675	0.04172513781719403
PRKCSH	9064.21928329128	-0.14132182112122638	0.03972726843416754	-3.557300229574359	0.0003746858437659127	0.005976201664394588
ECSIT	1587.0483297746098	-0.3234817743948246	0.06131693396643185	-5.275569952207913	1.323441152576364e-07	2.1066536266710564e-05
ELOF1	1951.324043759178	-0.26115228354979425	0.056997786790908674	-4.581796912708351	4.609974831641396e-06	0.00031181974236572696
HNRNPA1P10	6.909497203381044	-0.21736340910128724	0.09175905607412348	-2.368849663467548	0.017843504770827936	0.07528704071621463
ZNF441	61.705267730195054	0.2483379554546491	0.08187226392057347	3.0332366977853273	0.0024194574532730943	0.02024155066986744
ZNF491	14.688200167047222	0.20118908346275896	0.07433511610819558	2.706514686409126	0.006799357484380698	0.040145464553550426
ZNF439	77.00506708436	0.2893540742243969	0.07632019759730438	3.79131715238925	0.000149850450996022	0.003312943720770386
AC020951.1	3.3553082465379003	0.34183700297853886	0.1436954177048419	2.3788998176733127	0.0173643945053112	0.0738396522891034
ZNF69	26.84286087876883	0.14354636258529616	0.05770562619869531	2.487562687406408	0.01286217834455704	0.06068172936830438
ZNF700	630.6830616583269	0.1643368628792174	0.057506902513690006	2.857689350249661	0.004267379425863065	0.02965431273321665
